date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,went_to_shootout,outcome,home_elo,away_elo,elo_diff,home_recent_winrate,away_recent_winrate,home_recent_gd,away_recent_gd,form_diff,h2h_winrate,home_advantage
2008-11-19,Slovenia,Bosnia and Herzegovina,3,4,Friendly,Maribor,Slovenia,False,False,away_win,1597.504083893376,1550.3069633668795,47.19712052649652,0.4,0.4,0.2,1.4,0.0,0.0,1
2008-11-19,United Arab Emirates,Iran,1,1,FIFA World Cup qualification,Dubai,United Arab Emirates,False,False,draw,1523.2613385430643,1807.8158061701918,-284.55446762712745,0.0,0.8,-1.2,0.8,-0.8,0.09090909090909091,1
2008-11-19,Ukraine,Norway,1,0,Friendly,Dnipropetrovs'k,Ukraine,False,False,home_win,1743.897505701086,1662.479150763577,81.41835493750887,0.8,0.0,1.0,-0.2,0.8,0.5,1
2008-11-19,Trinidad and Tobago,Cuba,3,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,False,home_win,1634.6905382665188,1547.2004783219243,87.49005994459458,0.6,0.6,0.8,1.6,0.0,0.7142857142857143,1
2008-11-19,Venezuela,Angola,0,0,Friendly,Barinas,Venezuela,False,False,draw,1668.8455348427917,1540.1475427859323,128.69799205685945,0.4,0.0,-0.4,-0.6,0.4,0.5,1
2008-11-19,Tanzania,Mozambique,1,0,Friendly,Dar es Salaam,Tanzania,False,False,home_win,1497.3494942746902,1501.6715900473823,-4.322095772692137,0.4,0.6,0.8,0.8,-0.19999999999999996,0.3333333333333333,1
2008-11-19,Switzerland,Finland,1,0,Friendly,St. Gallen,Switzerland,False,False,home_win,1726.8743374871492,1669.839222474355,57.03511501279422,0.6,0.6,0.8,0.8,0.0,0.5,1
2008-11-19,Togo,Rwanda,1,0,Friendly,Lomé,Togo,False,False,home_win,1504.950809217656,1490.814594873751,14.13621434390484,0.4,0.6,0.8,0.8,-0.19999999999999996,0.5,1
2008-11-19,Spain,Chile,3,0,Friendly,Vila-real,Spain,False,False,home_win,1992.7450479570637,1756.1425051584017,236.60254279866194,1.0,0.6,2.4,0.4,0.4,0.8333333333333334,1
2008-11-19,Morocco,Zambia,3,0,Friendly,Rabat,Morocco,False,False,home_win,1712.3208472142517,1556.52066000732,155.8001872069317,0.6,0.6,1.0,0.6,0.0,0.5,1
2008-11-19,Suriname,Haiti,1,1,FIFA World Cup qualification,Paramaribo,Suriname,False,False,draw,1424.5596963431901,1483.0666945748285,-58.50699823163836,0.2,0.0,-2.0,-1.8,0.2,0.25,1
2008-11-19,Moldova,Lithuania,1,1,Friendly,Tallinn,Estonia,True,False,draw,1432.08219552742,1597.8856026585884,-165.80340713116834,0.0,0.8,-1.2,1.2,-0.8,0.42857142857142855,0
2008-11-19,Montenegro,North Macedonia,2,1,Friendly,Podgorica,Montenegro,False,False,home_win,1563.4038998618626,1581.4104624108531,-18.006562548990587,0.0,0.4,-1.0,0.4,-0.4,0.5,1
2008-11-19,Ghana,Tunisia,0,0,Friendly,Accra,Ghana,False,False,draw,1686.441177158102,1665.2657234147478,21.175453743354183,0.4,0.4,0.6,0.8,0.0,0.5384615384615384,1
2008-11-19,Azerbaijan,Albania,1,1,Friendly,Baku,Azerbaijan,False,False,draw,1419.4166501439356,1526.0062463003865,-106.58959615645085,0.2,0.4,-0.4,0.6,-0.2,0.0,1
2008-11-19,Bahrain,Australia,0,1,FIFA World Cup qualification,Riffa,Bahrain,False,False,away_win,1622.5371075020714,1771.5389873844715,-149.0018798824001,0.2,0.6,-1.4,1.0,-0.39999999999999997,0.0,1
2008-11-19,Brazil,Portugal,6,2,Friendly,Gama,Brazil,False,False,home_win,1902.5885540440418,1766.4890884733293,136.09946557071248,0.4,0.4,1.4,1.2,0.0,0.6666666666666666,1
2008-11-19,Colombia,Nigeria,1,0,Friendly,Palmira,Colombia,False,False,home_win,1698.7265145383183,1748.2944723949377,-49.56795785661939,0.0,1.0,-1.4,2.0,-1.0,1.0,1
2008-11-19,Cyprus,Belarus,2,1,Friendly,Nicosia,Cyprus,False,False,home_win,1546.9959592372495,1571.1741772871717,-24.17821804992218,0.0,0.2,-1.4,-0.2,-0.2,0.0,1
2008-11-19,El Salvador,Costa Rica,1,3,FIFA World Cup qualification,San Salvador,El Salvador,False,False,away_win,1512.794093357406,1653.244848710547,-140.45075535314118,0.6,1.0,1.6,3.0,-0.4,0.1702127659574468,1
2008-11-19,Fiji,New Zealand,2,0,Oceania Nations Cup,Lautoka,Fiji,False,False,home_win,1598.8635158021882,1625.6536361335045,-26.790120331316302,0.2,1.0,-1.0,2.2,-0.8,0.12121212121212122,1
2008-11-19,Austria,Turkey,2,4,Friendly,Vienna,Austria,False,False,away_win,1592.1638610295577,1750.5293712763087,-158.365510246751,0.2,0.6,-0.4,0.8,-0.39999999999999997,0.6363636363636364,1
2008-11-19,Egypt,Benin,5,1,Friendly,Cairo,Egypt,False,False,home_win,1741.3027815457522,1451.500578945683,289.8022026000692,0.6,0.4,0.0,0.0,0.19999999999999996,0.5,1
2008-11-19,Malta,Iceland,0,1,Friendly,Paola,Malta,False,False,away_win,1292.0939660471654,1473.9474069574612,-181.85344091029583,0.0,0.2,-2.0,-0.4,-0.2,0.23076923076923078,1
2008-11-19,Germany,England,1,2,Friendly,Berlin,Germany,False,False,away_win,1913.665711140064,1864.067508451328,49.59820268873614,0.8,0.8,2.0,1.8,0.0,0.38461538461538464,1
2008-11-19,Denmark,Wales,0,1,Friendly,Brøndby,Denmark,False,False,away_win,1791.1573895079198,1620.9126470004765,170.24474250744333,0.4,0.2,0.2,-0.4,0.2,0.5714285714285714,1
2008-11-19,Greece,Italy,1,1,Friendly,Piraeus,Greece,False,False,draw,1703.7337067417893,1881.7622993330835,-178.02859259129423,0.8,0.6,1.8,0.8,0.20000000000000007,0.1,1
2008-11-19,Honduras,Mexico,-1,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,False,away_win,1701.1134399410112,1780.8120621028897,-79.69862216187857,0.6,0.4,0.6,0.0,0.19999999999999996,0.125,1
2008-11-19,Macau,Hong Kong,1,9,Friendly,Macau,Macau,False,False,away_win,1103.1851209121492,1383.4629390272635,-280.2778181151143,0.0,0.4,-3.0,0.8,-0.4,0.045454545454545456,1
2008-11-19,Republic of Ireland,Poland,2,3,Friendly,Dublin,Republic of Ireland,False,False,away_win,1765.1298302769333,1698.170020581719,66.95980969521429,0.6,0.4,0.6,0.2,0.19999999999999996,0.22727272727272727,1
2008-11-19,Jamaica,Canada,3,0,FIFA World Cup qualification,Kingston,Jamaica,False,False,home_win,1626.8122561016369,1582.2094322538335,44.60282384780339,0.6,0.0,-0.2,-0.8,0.6,0.14285714285714285,1
2008-11-19,Luxembourg,Belgium,1,1,Friendly,Luxembourg,Luxembourg,False,False,draw,1233.9787920396707,1639.051749941501,-405.07295790183025,0.2,0.4,-1.4,0.0,-0.2,0.058823529411764705,1
2008-11-19,France,Uruguay,0,0,Friendly,Saint-Denis,France,False,False,draw,1861.935338369694,1758.4689907723755,103.46634759731842,0.6,0.4,0.4,0.4,0.19999999999999996,0.25,1
2008-11-19,Israel,Ivory Coast,2,2,Friendly,Ramat Gan,Israel,False,False,draw,1708.5615538611955,1713.1415846992575,-4.58003083806193,0.4,0.6,0.2,1.6,-0.19999999999999996,0.5,1
2008-11-21,Myanmar,Indonesia,2,1,Friendly,Yangon,Myanmar,False,False,home_win,1406.3847251040613,1476.5466880686733,-70.16196296461203,0.6,0.8,0.2,2.6,-0.20000000000000007,0.4722222222222222,1
2008-11-22,Estonia,Lithuania,1,1,Friendly,Kuressaare,Estonia,False,False,draw,1461.5241983674136,1590.7813643135619,-129.25716594614823,0.2,0.6,-1.8,0.6,-0.39999999999999997,0.35294117647058826,1
2008-11-29,Malaysia,Singapore,2,2,Friendly,Petaling Jaya,Malaysia,False,False,draw,1388.773394540111,1481.016048145119,-92.24265360500794,0.8,0.2,2.8,-1.8,0.6000000000000001,0.3870967741935484,1
2008-12-03,Jamaica,Barbados,2,1,CFU Caribbean Cup,Kingston,Jamaica,False,False,home_win,1640.7694302566345,1475.6129954069718,165.15643484966267,0.8,0.8,1.0,1.0,0.0,0.5263157894736842,1
2008-12-03,Trinidad and Tobago,Grenada,1,2,CFU Caribbean Cup,Kingston,Jamaica,True,False,away_win,1646.7445292307812,1433.221360145721,213.5231690850601,0.8,0.4,1.4,0.2,0.4,0.8235294117647058,0
2008-12-04,Haiti,Antigua and Barbuda,1,1,CFU Caribbean Cup,Montego Bay,Jamaica,True,False,draw,1480.397530388326,1460.0369676281116,20.360562760214407,0.0,0.8,-1.8,1.0,-0.8,0.8571428571428571,0
2008-12-04,Guadeloupe,Cuba,1,2,CFU Caribbean Cup,Montego Bay,Jamaica,True,False,away_win,1601.3270477904991,1535.146487357662,66.18056043283718,1.0,0.6,2.8,2.0,0.4,0.3333333333333333,0
2008-12-05,Jamaica,Grenada,4,0,CFU Caribbean Cup,Montego Bay,Jamaica,False,False,home_win,1649.6891319540325,1457.9787264642828,191.71040548974975,1.0,0.4,1.6,0.0,0.6,0.5714285714285714,1
2008-12-05,Singapore,Cambodia,5,0,AFF Championship,Jakarta,Indonesia,True,False,home_win,1476.8651902228096,1131.3505011506984,345.5146890721112,0.2,0.4,-1.0,-1.0,-0.2,0.7272727272727273,0
2008-12-05,Barbados,Trinidad and Tobago,1,2,CFU Caribbean Cup,Montego Bay,Jamaica,True,False,away_win,1466.6932937095737,1621.9871629122194,-155.29386920264574,0.6,0.6,0.6,1.0,0.0,0.14634146341463414,0
2008-12-05,Indonesia,Myanmar,3,0,AFF Championship,Jakarta,Indonesia,False,False,home_win,1457.3588273265489,1425.5725858461858,31.78624148036306,0.6,0.6,2.2,0.2,0.0,0.2972972972972973,1
2008-12-06,Cuba,Antigua and Barbuda,3,0,CFU Caribbean Cup,Falmouth,Jamaica,True,False,home_win,1554.1578810313608,1460.9735343070636,93.18434672429726,0.6,0.6,2.0,0.8,0.0,0.6666666666666666,0
2008-12-06,Haiti,Guadeloupe,2,3,CFU Caribbean Cup,Falmouth,Jamaica,True,False,away_win,1479.460963709374,1582.3156541168003,-102.85469040742623,0.0,0.8,-0.8,2.4,-0.8,0.5714285714285714,0
2008-12-06,Malaysia,Laos,3,0,AFF Championship,Phuket,Thailand,True,False,home_win,1392.9242524624203,1214.8702776139223,178.053974848498,0.6,0.6,2.2,0.2,0.0,0.5,0
2008-12-06,Thailand,Vietnam,2,0,AFF Championship,Phuket,Thailand,False,False,home_win,1578.0251569771206,1453.0710593145136,124.95409766260696,0.2,0.0,-0.8,-0.4,0.2,0.7142857142857143,1
2008-12-07,Grenada,Barbados,4,2,CFU Caribbean Cup,Falmouth,Jamaica,True,False,home_win,1450.008458619929,1457.4037985098125,-7.395339889883644,0.4,0.4,-0.4,0.0,0.0,0.16666666666666666,0
2008-12-07,Indonesia,Cambodia,4,0,AFF Championship,Jakarta,Indonesia,False,False,home_win,1471.8990872550064,1127.4986997727258,344.4003874822806,0.6,0.4,1.4,-0.8,0.19999999999999996,0.7777777777777778,1
2008-12-07,Jamaica,Trinidad and Tobago,1,1,CFU Caribbean Cup,Falmouth,Jamaica,False,False,draw,1657.6593997983864,1631.2766581119809,26.382741686405552,1.0,0.6,2.2,1.0,0.4,0.42592592592592593,1
2008-12-07,Singapore,Myanmar,3,1,AFF Championship,Jakarta,Indonesia,True,False,home_win,1480.7169916007822,1411.0323259177283,69.68466568305394,0.4,0.6,0.6,0.4,-0.19999999999999996,0.36363636363636365,0
2008-12-08,Antigua and Barbuda,Guadeloupe,2,2,CFU Caribbean Cup,Montego Bay,Jamaica,True,False,draw,1449.1648115706068,1593.7127079857187,-144.54789641511184,0.4,0.8,-0.4,1.8,-0.4,0.14285714285714285,0
2008-12-08,Cuba,Haiti,0,1,CFU Caribbean Cup,Montego Bay,Jamaica,True,False,away_win,1565.9666037678176,1468.0639098404556,97.90269392736195,0.6,0.0,1.4,-0.6,0.6,0.2692307692307692,0
2008-12-08,Malaysia,Vietnam,2,3,AFF Championship,Phuket,Thailand,True,False,away_win,1401.3742419435853,1442.5895055683857,-41.2152636248004,0.6,0.0,2.0,-0.6,0.6,0.42857142857142855,0
2008-12-08,Thailand,Laos,6,0,AFF Championship,Phuket,Thailand,False,False,home_win,1588.5067107232485,1206.4202881327574,382.0864225904911,0.4,0.6,0.2,-0.2,-0.19999999999999996,0.9090909090909091,1
2008-12-09,Myanmar,Cambodia,3,2,AFF Championship,Bandung,Indonesia,True,False,home_win,1398.1990730980963,1123.6251122534334,274.5739608446629,0.6,0.2,0.0,-1.8,0.39999999999999997,0.75,0
2008-12-09,Indonesia,Singapore,0,2,AFF Championship,Jakarta,Indonesia,False,False,away_win,1475.7726747742988,1493.5502444204142,-17.777569646115353,0.6,0.6,1.4,1.6,0.0,0.47058823529411764,1
2008-12-10,Vietnam,Laos,4,0,AFF Championship,Phuket,Thailand,True,False,home_win,1456.700325984532,1203.2267383700184,253.47358761451346,0.2,0.6,-0.2,-1.2,-0.39999999999999997,0.8571428571428571,0
2008-12-10,Thailand,Malaysia,3,0,AFF Championship,Phuket,Thailand,False,False,home_win,1591.7002604859874,1387.263421527439,204.43683895854838,0.6,0.4,1.6,0.6,0.19999999999999996,0.2682926829268293,1
2008-12-11,Cuba,Grenada,2,2,CFU Caribbean Cup,Kingston,Jamaica,True,False,draw,1545.5736787085277,1466.348975183016,79.22470352551181,0.6,0.6,1.2,0.0,0.0,0.0,0
2008-12-11,Jamaica,Guadeloupe,2,0,CFU Caribbean Cup,Kingston,Jamaica,False,False,home_win,1656.446759532267,1587.4152512643793,69.0315082678876,0.8,0.6,2.0,0.6,0.20000000000000007,0.375,1
2008-12-14,Cuba,Guadeloupe,0,0,CFU Caribbean Cup,Kingston,Jamaica,True,False,draw,1541.9871932207777,1574.5530869959134,-32.56589377513569,0.4,0.4,0.0,0.0,0.0,0.75,0
2008-12-14,Jamaica,Grenada,2,0,CFU Caribbean Cup,Kingston,Jamaica,False,False,home_win,1669.3089238007328,1469.935460670766,199.37346312996692,0.8,0.6,2.0,0.2,0.20000000000000007,0.625,1
2008-12-14,Serbia,Poland,0,1,Friendly,Antalya,Turkey,True,False,away_win,1658.4406277713995,1717.2160141366771,-58.775386365277654,0.6,0.6,1.8,0.6,0.0,0.0,0
2008-12-16,Indonesia,Thailand,0,1,AFF Championship,Jakarta,Indonesia,False,False,away_win,1460.5906483740885,1599.2401677167486,-138.64951934266014,0.4,0.6,0.6,2.0,-0.19999999999999996,0.2982456140350877,1
2008-12-17,Oman,China PR,3,1,Friendly,Muscat,Oman,False,False,home_win,1636.4192383102347,1608.8586023263676,27.560635983867087,0.4,0.4,0.2,0.2,0.0,0.0,1
2008-12-17,Iran,Ecuador,0,1,Friendly,Muscat,Oman,True,False,away_win,1797.0232840001681,1662.4141843098573,134.6090996903108,0.6,0.4,0.6,0.0,0.19999999999999996,0.0,0
2008-12-17,Vietnam,Singapore,0,0,AFF Championship,Hanoi,Vietnam,False,False,draw,1462.735631366869,1508.7322708206245,-45.996639453755506,0.4,0.6,0.6,1.8,-0.19999999999999996,0.3333333333333333,1
2008-12-19,Iran,China PR,2,0,Friendly,Muscat,Oman,True,False,home_win,1775.1169185916212,1594.1251609841195,180.99175760750177,0.4,0.2,0.2,-0.6,0.2,0.5,0
2008-12-19,Oman,Ecuador,2,0,Friendly,Muscat,Oman,False,False,home_win,1651.152679652483,1684.3205497184042,-33.167870065921306,0.6,0.4,0.8,-0.2,0.19999999999999996,0.0,1
2008-12-20,Monaco,Provence,2,3,Friendly,Cap-d'Ail,France,True,False,away_win,1500.6598115079316,1412.874038452122,87.78577305580961,0.4,0.0,-6.0,-3.2,0.4,0.5,0
2008-12-21,Jordan,China PR,0,1,Friendly,Amman,Jordan,False,False,away_win,1542.514251183983,1585.7799164241087,-43.2656652401256,0.2,0.2,0.2,-1.0,0.0,0.0,1
2008-12-23,Bahrain,Saudi Arabia,1,0,Friendly,Manama,Bahrain,False,False,home_win,1613.0070231851357,1781.6048555111447,-168.59783232600898,0.0,0.6,-1.8,0.8,-0.6,0.14814814814814814,1
2008-12-23,Djibouti,Somalia,2,3,Friendly,Djibouti,Djibouti,False,False,away_win,1145.449764206998,1154.235547295988,-8.785783088990001,0.0,0.0,-3.8,-2.6,0.0,0.25,1
2008-12-24,Thailand,Vietnam,1,2,AFF Championship,Bangkok,Thailand,False,False,away_win,1609.173783804003,1464.8415657874566,144.33221801654645,0.8,0.4,2.4,0.6,0.4,0.7333333333333333,1
2008-12-27,Galicia,Iran,3,2,Friendly,La Coruña,Spain,False,False,home_win,1535.9963160117022,1783.462163151632,-247.4658471399298,0.2,0.6,-0.4,0.6,-0.39999999999999997,0.5,1
2008-12-27,United Arab Emirates,Iraq,2,2,Friendly,Al Ain,United Arab Emirates,False,False,draw,1534.053860713088,1591.8184060086244,-57.764545295536436,0.0,0.4,-1.0,-0.2,-0.4,0.2,1
2008-12-27,Saudi Arabia,Syria,1,1,Friendly,Dammam,Saudi Arabia,False,False,draw,1758.3976697441904,1598.9607648603842,159.43690488380616,0.6,0.2,0.6,-1.2,0.39999999999999997,0.65,1
2008-12-28,Vietnam,Thailand,1,1,AFF Championship,Hanoi,Vietnam,False,False,draw,1487.1306267615435,1586.8847228299162,-99.75409606837275,0.6,0.8,0.8,2.2,-0.20000000000000007,0.125,1
2008-12-28,Catalonia,Colombia,2,1,Friendly,Barcelona,Spain,False,False,home_win,1637.2234512779596,1716.9938410041966,-79.770389726237,0.2,0.2,0.2,-1.0,0.0,0.5,1
2008-12-29,Bahrain,Syria,2,2,Friendly,Manama,Bahrain,False,False,draw,1636.21420895209,1605.8277126860191,30.386496266070935,0.2,0.2,-1.0,-1.2,0.0,0.25,1
2008-12-30,United Arab Emirates,Kuwait,0,0,Friendly,Dubai,United Arab Emirates,False,False,draw,1536.6897734110587,1506.5829573816288,30.106816029429865,0.0,0.0,-0.8,-1.0,0.0,0.375,1
2008-12-31,Sudan,Kenya,0,0,CECAFA Cup,Jinja,Uganda,True,False,draw,1507.4986844093332,1463.8406010014396,43.65808340789363,0.6,0.6,0.8,0.8,0.0,0.46153846153846156,0
2008-12-31,Zambia,Djibouti,3,0,CECAFA Cup,Jinja,Uganda,True,False,home_win,1547.2503683931166,1129.8542782507802,417.39609014233633,0.4,0.0,-0.2,-3.2,0.4,0.5,0
2009-01-01,Uganda,Rwanda,4,0,CECAFA Cup,Kampala,Uganda,False,False,home_win,1490.7589893857053,1475.4652326077114,15.293756777993849,0.4,0.6,-0.4,0.6,-0.19999999999999996,0.36,1
2009-01-01,Zanzibar,Somalia,2,0,CECAFA Cup,Kampala,Uganda,True,False,home_win,1416.0412508233924,1169.8310332522058,246.2102175711866,0.4,0.2,-0.2,-1.2,0.2,0.42857142857142855,0
2009-01-02,Kenya,Zambia,0,0,CECAFA Cup,Jinja,Uganda,True,False,draw,1465.8406144033365,1549.9052527018162,-84.06463829847962,0.4,0.6,0.4,0.4,-0.19999999999999996,0.4090909090909091,0
2009-01-02,Djibouti,Burundi,0,4,CECAFA Cup,Jinja,Uganda,True,False,away_win,1127.1993939420806,1387.8965119656018,-260.69711802352117,0.0,0.2,-2.6,-1.0,-0.2,0.0,0
2009-01-03,Somalia,Tanzania,1,0,CECAFA Cup,Kampala,Uganda,True,False,home_win,1163.588306323164,1513.5485238738947,-349.9602175507307,0.2,0.6,-1.4,1.0,-0.39999999999999997,0.0,0
2009-01-03,Uganda,Zanzibar,0,0,CECAFA Cup,Kampala,Uganda,False,False,draw,1506.0551404084927,1422.283977752434,83.77116265605855,0.6,0.6,1.0,1.0,0.0,0.7692307692307693,1
2009-01-04,Bahrain,Iraq,3,1,Gulf Cup,Muscat,Oman,True,False,home_win,1634.8184161438926,1589.1824933106536,45.635922833238965,0.2,0.4,-1.0,0.0,-0.2,0.09523809523809523,0
2009-01-04,Djibouti,Sudan,1,1,CECAFA Cup,Jinja,Uganda,True,False,draw,1121.3650850899023,1505.4986710074363,-384.133585917534,0.0,0.6,-2.6,1.4,-0.6,0.0,0
2009-01-04,Oman,Kuwait,0,0,Gulf Cup,Muscat,Oman,False,False,draw,1668.67549325576,1507.9659675628668,160.7095256928933,0.6,0.0,0.8,-0.8,0.6,0.09523809523809523,1
2009-01-04,Zambia,Burundi,1,1,CECAFA Cup,Jinja,Uganda,True,False,draw,1546.1077516512362,1393.73082081778,152.37693083345607,0.6,0.4,0.6,0.2,0.19999999999999996,0.0,0
2009-01-05,Rwanda,Somalia,3,0,CECAFA Cup,Kampala,Uganda,True,False,home_win,1460.169081584924,1191.822370967395,268.34671061752897,0.4,0.4,-0.8,-0.6,0.0,1.0,0
2009-01-05,Saudi Arabia,Qatar,0,0,Gulf Cup,Muscat,Oman,True,False,draw,1751.5307219185554,1605.325789616149,146.2049323024064,0.4,0.2,0.4,-1.0,0.2,0.5151515151515151,0
2009-01-05,Tanzania,Zanzibar,2,1,CECAFA Cup,Kampala,Uganda,True,False,home_win,1485.3144592296637,1426.068722526982,59.245736702681825,0.6,0.4,1.0,0.8,0.19999999999999996,0.6216216216216216,0
2009-01-05,United Arab Emirates,Yemen,3,1,Gulf Cup,Muscat,Oman,True,False,home_win,1535.3067632298207,1396.5725992792877,138.734163950533,0.0,0.2,-0.6,-0.2,-0.2,0.625,0
2009-01-06,Kenya,Djibouti,5,1,CECAFA Cup,Jinja,Uganda,True,False,home_win,1469.6381154539165,1134.205254216544,335.43286123737244,0.2,0.0,0.0,-2.0,0.2,1.0,0
2009-01-06,Burundi,Sudan,1,0,CECAFA Cup,Jinja,Uganda,True,False,home_win,1400.3302359773006,1492.6585018807946,-92.32826590349396,0.4,0.4,0.4,0.6,0.0,0.25,0
2009-01-07,Bahrain,Kuwait,0,1,Gulf Cup,Muscat,Oman,True,False,away_win,1648.7288077820656,1514.8806512472438,133.84815653482178,0.4,0.0,-0.4,-0.6,0.4,0.27586206896551724,0
2009-01-07,Oman,Iraq,4,0,Gulf Cup,Muscat,Oman,False,False,home_win,1661.760809571383,1575.2721016724806,86.48870789890248,0.6,0.4,0.8,-0.2,0.19999999999999996,0.26666666666666666,1
2009-01-07,Rwanda,Tanzania,0,2,CECAFA Cup,Kampala,Uganda,True,False,away_win,1465.7962507640623,1498.6122334319073,-32.81598266784499,0.4,0.8,-0.6,1.2,-0.4,0.5,0
2009-01-07,Uganda,Somalia,4,0,CECAFA Cup,Kampala,Uganda,False,False,home_win,1502.2703956339449,1186.1952017882568,316.0751938456881,0.4,0.4,0.6,-1.0,0.0,0.7692307692307693,1
2009-01-08,Burundi,Kenya,0,1,CECAFA Cup,Kampala,Uganda,True,False,away_win,1420.4847709074272,1473.6909234194657,-53.20615251203844,0.6,0.4,0.8,0.8,0.19999999999999996,0.5,0
2009-01-08,Qatar,United Arab Emirates,0,0,Gulf Cup,Muscat,Oman,True,False,draw,1611.6876129696086,1545.2370419541671,66.45057101544148,0.0,0.2,-1.6,-0.2,-0.2,0.4,0
2009-01-08,Saudi Arabia,Yemen,6,0,Gulf Cup,Muscat,Oman,True,False,home_win,1745.1688985650958,1386.6423205549413,358.5265780101545,0.2,0.2,0.2,-0.4,0.0,0.9090909090909091,0
2009-01-08,Sudan,Zambia,2,0,CECAFA Cup,Kampala,Uganda,True,False,home_win,1472.503966950668,1539.5083364917157,-67.00436954104771,0.4,0.4,0.6,0.2,0.0,0.23076923076923078,0
2009-01-09,Iran,China PR,3,1,Friendly,Tehran,Iran,False,False,home_win,1757.6686504727413,1599.797694679669,157.87095579307243,0.4,0.4,0.2,-0.6,0.0,0.5294117647058824,1
2009-01-09,Uganda,Tanzania,2,1,CECAFA Cup,Kampala,Uganda,False,False,home_win,1506.7342955326985,1513.1054795925872,-6.371184059888719,0.6,0.8,1.4,1.0,-0.20000000000000007,0.5535714285714286,1
2009-01-09,Zanzibar,Rwanda,0,3,CECAFA Cup,Kampala,Uganda,True,False,away_win,1412.7709483247384,1451.3030046033823,-38.53205627864395,0.4,0.4,0.6,-0.6,0.0,0.2857142857142857,0
2009-01-10,Iraq,Kuwait,1,1,Gulf Cup,Muscat,Oman,True,False,draw,1563.174770899857,1536.7567247628817,26.418046136975363,0.2,0.2,-1.2,-0.4,0.0,0.5909090909090909,0
2009-01-10,Oman,Bahrain,2,0,Gulf Cup,Muscat,Oman,False,False,home_win,1673.8581403440066,1626.8527342664277,47.00540607757898,0.6,0.4,1.4,0.2,0.19999999999999996,0.26666666666666666,1
2009-01-11,Kenya,Tanzania,2,1,CECAFA Cup,Kampala,Uganda,True,False,home_win,1487.2596656421863,1496.8121086072547,-9.552442965068394,0.4,0.6,0.8,0.4,-0.19999999999999996,0.5333333333333333,0
2009-01-11,Qatar,Yemen,2,1,Gulf Cup,Muscat,Oman,True,False,home_win,1608.6642270808838,1383.0371720679786,225.6270550129052,0.0,0.0,-1.6,-1.8,0.0,1.0,0
2009-01-11,Uganda,Burundi,5,0,CECAFA Cup,Kampala,Uganda,False,False,home_win,1523.027666518031,1406.9160286847066,116.1116378333245,0.8,0.4,2.0,0.4,0.4,0.6666666666666666,1
2009-01-11,United Arab Emirates,Saudi Arabia,0,3,Gulf Cup,Muscat,Oman,True,False,away_win,1548.2604278428919,1748.7740470520584,-200.51361920916656,0.2,0.2,0.4,0.6,0.0,0.2222222222222222,0
2009-01-13,Tanzania,Burundi,3,2,CECAFA Cup,Kampala,Uganda,True,False,home_win,1480.372313164075,1396.0726071948654,84.29970596920953,0.4,0.4,0.0,-0.2,0.0,0.5454545454545454,0
2009-01-13,Uganda,Kenya,1,0,CECAFA Cup,Kampala,Uganda,False,False,home_win,1533.8710880078722,1503.699461085366,30.17162692250622,0.8,0.6,2.8,1.2,0.20000000000000007,0.38144329896907214,1
2009-01-14,Vietnam,Lebanon,3,1,AFC Asian Cup qualification,Hanoi,Vietnam,False,False,home_win,1491.6022690422674,1413.6438272984456,77.95844174382182,0.6,0.0,1.2,-1.8,0.6,0.0,1
2009-01-14,Syria,China PR,3,2,AFC Asian Cup qualification,Aleppo,Syria,False,False,home_win,1607.2235054942166,1590.6056977097874,16.61780778442926,0.0,0.4,-1.4,-0.8,-0.4,0.16666666666666666,1
2009-01-14,Oman,Qatar,1,0,Gulf Cup,Muscat,Oman,False,False,home_win,1687.7065728673695,1615.5238984838056,72.18267438356384,0.8,0.2,2.0,-0.6,0.6000000000000001,0.16666666666666666,1
2009-01-14,Kuwait,Saudi Arabia,0,1,Gulf Cup,Muscat,Oman,True,False,away_win,1537.970981507605,1756.4448889626628,-218.47390745505777,0.2,0.4,-0.2,1.6,-0.2,0.3125,0
2009-01-14,Jordan,Thailand,0,0,AFC Asian Cup qualification,Amman,Jordan,False,False,draw,1528.496472928423,1582.4130805491923,-53.916607620769355,0.2,0.6,0.0,1.8,-0.39999999999999997,0.3333333333333333,1
2009-01-14,Hong Kong,India,2,1,Friendly,Victoria,Hong Kong,False,False,home_win,1388.7786472583302,1460.7759540424447,-71.99730678411447,0.6,0.8,2.6,1.2,-0.20000000000000007,0.16666666666666666,1
2009-01-14,Iran,Singapore,6,0,AFC Asian Cup qualification,Tehran,Iran,False,False,home_win,1766.8606474426228,1506.626336400037,260.2343110425859,0.4,0.6,0.4,1.8,-0.19999999999999996,0.0,1
2009-01-17,Guatemala,Haiti,1,0,Friendly,Fort Pierce,United States,True,False,home_win,1535.108147195041,1488.4568348997454,46.65131229529561,0.2,0.2,0.0,-0.4,0.0,0.5333333333333333,0
2009-01-17,Oman,Saudi Arabia,0,0,Gulf Cup,Muscat,Oman,False,False,draw,1700.4294534654427,1763.5290794860614,-63.09962602061864,0.8,0.6,1.8,2.0,0.20000000000000007,0.0,1
